payment_id,order_id,payment_method,amount
4575,8201,coupon,5214
4576,6649,credit_card,5679
4577,125,credit_card,6594
4578,2170,credit_card,5686
4579,1211,bank_transfer,5234
4580,4690,bank_transfer,3122
4581,1861,bank_transfer,6791
4582,8236,bank_transfer,2245
4583,5811,coupon,7217
4584,426,bank_transfer,1866
4585,6713,coupon,1199
4586,3403,coupon,2601
4587,4246,gift_card,7160
4588,8375,coupon,5643
4589,911,credit_card,6657
4590,3392,bank_transfer,1660
4591,4102,bank_transfer,2544
4592,6589,bank_transfer,7661
4593,1282,credit_card,3482
4594,890,coupon,4341
4595,2097,bank_transfer,2921
4596,5939,bank_transfer,2515
4597,2989,credit_card,4199
4598,9417,credit_card,1761
4599,5024,gift_card,1967
4600,9010,credit_card,7639
4601,1813,bank_transfer,1459
4602,2550,bank_transfer,3662
4603,2728,coupon,5115
4604,777,credit_card,6378
4605,7953,bank_transfer,1922
4606,3791,bank_transfer,4791
4607,8280,gift_card,4335
4608,8648,coupon,6641
4609,5594,bank_transfer,2903
4610,564,gift_card,797
4611,3437,coupon,4650
4612,9701,bank_transfer,5964
4613,9634,coupon,4601
4614,2509,credit_card,3276
4615,2078,coupon,4475
4616,2477,coupon,7225
4617,7368,gift_card,2073
4618,4870,coupon,6123
4619,5686,bank_transfer,2775
4620,8123,bank_transfer,3439
4621,7846,coupon,1183
4622,9900,credit_card,6087
4623,4167,coupon,578
4624,8433,credit_card,931
4625,5779,credit_card,7758
4626,9077,credit_card,2062
4627,9524,bank_transfer,1017
4628,2576,credit_card,5747
4629,3730,credit_card,5692
4630,2989,credit_card,1427
4631,5780,coupon,6024
4632,1416,gift_card,3096
4633,4661,coupon,2909
4634,879,gift_card,669
4635,8678,gift_card,640
4636,3154,credit_card,7202
4637,1114,bank_transfer,659
4638,8644,coupon,1879
4639,7333,bank_transfer,4103
4640,5858,gift_card,7729
4641,1212,credit_card,7643
4642,1101,gift_card,2134
4643,7569,gift_card,1081
4644,3825,coupon,696
4645,6887,credit_card,4651
4646,6358,bank_transfer,7829
4647,8061,credit_card,3166
4648,6552,coupon,4924
4649,8485,coupon,140
4650,5753,credit_card,5178
4651,1095,gift_card,2373
4652,6933,bank_transfer,7329
4653,6146,bank_transfer,347
4654,7040,bank_transfer,1819
4655,8525,credit_card,7979
4656,2642,bank_transfer,7582
4657,3365,credit_card,1728
4658,3380,gift_card,7155
4659,9612,gift_card,1029
4660,3061,coupon,3718
4661,3259,credit_card,3535
4662,220,bank_transfer,2306
4663,1331,bank_transfer,3117
4664,7410,bank_transfer,3190
4665,7449,bank_transfer,7577
4666,2554,credit_card,2496
4667,5720,coupon,297
4668,3492,bank_transfer,4124
4669,1351,credit_card,2573
4670,4975,coupon,3909
4671,5151,credit_card,1125
4672,5658,gift_card,7032
4673,7252,credit_card,3245
4674,1039,coupon,3129
4675,120,bank_transfer,454
4676,3980,coupon,4618
4677,4675,coupon,1559
4678,9389,bank_transfer,1494
4679,4535,coupon,593
4680,7354,gift_card,1536
4681,8518,bank_transfer,4200
4682,5059,gift_card,468
4683,8684,coupon,7606
4684,7287,credit_card,7035
4685,9382,gift_card,2455
4686,3047,credit_card,6863
4687,3386,credit_card,4451
4688,1509,bank_transfer,5524
4689,7817,gift_card,6623
4690,7862,credit_card,6396
4691,7609,credit_card,7233
4692,4660,gift_card,1862
4693,5965,credit_card,7491
4694,3685,bank_transfer,6185
4695,2064,credit_card,847
4696,6547,gift_card,5273
4697,6022,coupon,4641
4698,7950,bank_transfer,4532
4699,205,coupon,2031
4700,3454,gift_card,2262
4701,4362,bank_transfer,7360
4702,1295,gift_card,1637
4703,3722,gift_card,3935
4704,8785,coupon,1140
4705,7187,coupon,7051
4706,9419,gift_card,3311
4707,1374,bank_transfer,525
4708,3072,gift_card,331
4709,377,gift_card,2107
4710,9862,credit_card,212
4711,8005,coupon,1723
4712,2602,coupon,6114
4713,271,credit_card,4444
4714,8292,gift_card,3999
4715,30,gift_card,6445
4716,9582,gift_card,7675
4717,5960,bank_transfer,134
4718,3860,coupon,6861
4719,5263,bank_transfer,3506
4720,1638,coupon,5135
4721,7861,coupon,1278
4722,2235,gift_card,3800
4723,1041,coupon,4033
4724,2125,bank_transfer,7544
4725,5739,coupon,3559
4726,7095,credit_card,679
4727,4145,gift_card,7579
4728,9285,gift_card,202
4729,6937,credit_card,2752
4730,6969,coupon,5923
4731,5181,bank_transfer,1483
4732,4502,gift_card,6015
4733,301,bank_transfer,6479
4734,8459,gift_card,1144
4735,3686,credit_card,1480
4736,4295,credit_card,2772
4737,9855,bank_transfer,3031
4738,295,coupon,1568
4739,3787,coupon,1205
4740,1944,gift_card,3082
4741,8594,credit_card,475
4742,6648,bank_transfer,5240
4743,2589,bank_transfer,2914
4744,2054,coupon,6761
4745,8449,gift_card,2765
4746,1053,bank_transfer,3509
4747,6818,coupon,5026
4748,3378,bank_transfer,5045
4749,8761,bank_transfer,3677
4750,258,bank_transfer,6521
4751,4448,coupon,1000
4752,3729,credit_card,5715
4753,9197,coupon,6566
4754,5489,gift_card,5180
4755,7040,bank_transfer,6647
4756,5780,gift_card,3312
4757,6306,coupon,5918
4758,7045,bank_transfer,262
4759,4679,gift_card,875
4760,6451,coupon,45
4761,98,credit_card,7713
4762,5228,coupon,405
4763,3271,coupon,2789
4764,2208,bank_transfer,3145
4765,5889,gift_card,2416
4766,3103,bank_transfer,4401
4767,4359,credit_card,2987
4768,7936,gift_card,959
4769,251,coupon,1253
4770,2115,gift_card,7300
4771,3747,coupon,1125
4772,6212,gift_card,2639
4773,5670,bank_transfer,6235
4774,8461,bank_transfer,5178
4775,2667,coupon,4356
4776,6956,credit_card,7021
4777,9049,bank_transfer,4836
4778,4084,credit_card,7784
4779,2231,gift_card,6597
4780,2567,gift_card,1091
4781,7736,coupon,2032
4782,8763,coupon,4470
4783,6637,gift_card,965
4784,8963,coupon,4541
4785,1551,coupon,6104
4786,6007,coupon,915
4787,4482,bank_transfer,3479
4788,5921,credit_card,171
4789,2610,credit_card,1735
4790,309,bank_transfer,877
4791,5805,gift_card,5613
4792,2707,credit_card,3349
4793,7856,bank_transfer,4785
4794,9433,coupon,1172
4795,4396,credit_card,2739
4796,7052,gift_card,3985
4797,4811,gift_card,5035
4798,5568,credit_card,417
4799,8064,bank_transfer,2576
4800,7643,coupon,1415
4801,885,bank_transfer,133
4802,3859,coupon,1214
4803,4930,credit_card,1043
4804,2427,coupon,7118
4805,970,gift_card,3251
4806,6442,coupon,7105
4807,2426,bank_transfer,6464
4808,5042,bank_transfer,2530
4809,9022,gift_card,7507
4810,5993,bank_transfer,7017
4811,2759,bank_transfer,2483
4812,107,coupon,2857
4813,3725,coupon,2660
4814,8523,gift_card,2194
4815,6771,gift_card,7034
4816,6069,bank_transfer,1787
4817,422,coupon,7954
4818,9665,credit_card,1262
4819,1502,bank_transfer,3258
4820,5096,gift_card,4780
4821,9653,coupon,7105
4822,9667,bank_transfer,5195
4823,3549,credit_card,5574
4824,8833,coupon,6273
4825,1695,gift_card,3907
4826,1271,coupon,350
4827,3217,bank_transfer,6707
4828,5347,credit_card,6960
4829,9204,credit_card,6140
4830,6717,bank_transfer,2740
4831,5647,coupon,5716
4832,2882,bank_transfer,4850
4833,811,bank_transfer,5451
4834,8565,credit_card,873
4835,4126,coupon,2686
4836,829,coupon,2110
4837,2873,credit_card,105
4838,9631,coupon,57
4839,9375,gift_card,6512
4840,9743,bank_transfer,1206
4841,9380,bank_transfer,4425
4842,3275,coupon,3348
4843,2994,coupon,770
4844,1662,bank_transfer,2017
4845,4119,bank_transfer,6629
4846,159,credit_card,7298
4847,7358,gift_card,3272
4848,3818,credit_card,4075
4849,6727,coupon,411
4850,3854,bank_transfer,6826
4851,6404,bank_transfer,5112
4852,6623,coupon,375
4853,1758,credit_card,7185
4854,2510,bank_transfer,1505
4855,1729,bank_transfer,2525
4856,2178,bank_transfer,2940
4857,6956,credit_card,4172
4858,9224,coupon,884
4859,8329,coupon,1597
4860,7637,coupon,5684
4861,3804,coupon,1526
4862,613,gift_card,2877
4863,3587,bank_transfer,4295
4864,5088,credit_card,354
4865,6514,credit_card,4055
4866,8840,gift_card,4188
4867,7561,gift_card,1993
4868,5453,gift_card,463
4869,7931,credit_card,6737
4870,3809,gift_card,937
4871,8067,credit_card,866
4872,5190,coupon,5216
4873,2215,bank_transfer,6697
4874,2528,bank_transfer,5245
4875,8731,bank_transfer,7583
4876,9843,credit_card,1141
4877,1214,gift_card,7547
4878,8325,gift_card,2781
4879,2836,gift_card,1080
4880,5401,bank_transfer,7568
4881,8536,bank_transfer,4838
4882,1869,gift_card,4645
4883,7117,bank_transfer,3945
4884,2879,coupon,5155
4885,9743,coupon,5773
4886,1330,gift_card,5094
4887,1963,bank_transfer,3846
4888,9421,coupon,6158
4889,6955,coupon,1379
4890,7647,gift_card,3484
4891,1098,coupon,5346
4892,8527,gift_card,1395
4893,5868,bank_transfer,1842
4894,1931,bank_transfer,7267
4895,1869,gift_card,4316
4896,8659,credit_card,4416
4897,2888,credit_card,5801
4898,8044,coupon,6630
4899,7148,bank_transfer,5569
4900,7064,credit_card,5579
4901,9808,bank_transfer,7520
4902,1019,credit_card,1596
4903,7784,credit_card,1153
4904,8406,bank_transfer,6845
4905,6651,bank_transfer,7807
4906,3609,coupon,3352
4907,3850,credit_card,232
4908,9009,bank_transfer,1497
4909,7963,credit_card,2881
4910,9702,gift_card,1407
4911,5396,coupon,2283
4912,4159,coupon,6834
4913,7064,credit_card,6936
4914,3356,gift_card,5972
4915,1047,coupon,5563
4916,9036,bank_transfer,7992
4917,5387,credit_card,2556
4918,975,gift_card,7603
4919,3969,bank_transfer,7621
4920,8939,coupon,744
4921,9669,bank_transfer,4296
4922,7893,credit_card,5912
4923,9020,credit_card,4923
4924,1684,credit_card,4198
4925,9208,coupon,3247
4926,2595,gift_card,4484
4927,6607,coupon,7762
4928,8585,gift_card,5207
4929,9978,credit_card,3859
4930,8897,credit_card,6931
4931,6294,coupon,4535
4932,2335,coupon,1246
4933,6741,bank_transfer,1331
4934,1848,gift_card,2945
4935,9252,bank_transfer,5245
4936,4064,bank_transfer,7498
4937,223,credit_card,3691
4938,6700,gift_card,1451
4939,3911,bank_transfer,3510
4940,7191,bank_transfer,4446
4941,1354,credit_card,2527
4942,4362,coupon,2884
4943,4597,credit_card,4494
4944,5358,credit_card,1345
4945,9997,gift_card,4784
4946,2445,gift_card,64
4947,1102,gift_card,2605
4948,3287,bank_transfer,1343
4949,6970,credit_card,6250
4950,840,credit_card,6988
4951,9929,bank_transfer,3627
4952,9355,bank_transfer,7633
4953,2886,gift_card,1249
4954,3430,coupon,5369
4955,1831,bank_transfer,6944
4956,9319,bank_transfer,3670
4957,2287,gift_card,3820
4958,2867,coupon,2215
4959,3106,coupon,1252
4960,5455,coupon,143
4961,7060,coupon,277
4962,7489,credit_card,7798
4963,6354,credit_card,7529
4964,2242,gift_card,1906
4965,1329,coupon,2189
4966,2904,credit_card,4773
4967,7334,coupon,4399
4968,3324,credit_card,1305
4969,3094,coupon,409
4970,4091,credit_card,1255
4971,4797,coupon,6461
4972,9744,gift_card,3150
4973,8476,bank_transfer,6100
4974,3117,credit_card,6522
4975,3692,coupon,1813
4976,2276,gift_card,1097
4977,508,credit_card,1988
4978,222,credit_card,4415
4979,5133,bank_transfer,5626
4980,5959,gift_card,3671
4981,6652,gift_card,5219
4982,8146,credit_card,5442
4983,8959,coupon,4175
4984,7810,bank_transfer,4856
4985,5150,credit_card,5382
4986,6238,gift_card,5507
4987,3272,coupon,1127
4988,6559,gift_card,6045
4989,5093,gift_card,1374
4990,9535,bank_transfer,1076
4991,3221,credit_card,3269
4992,5733,credit_card,3805
4993,8352,credit_card,739
4994,473,bank_transfer,2855
4995,5191,bank_transfer,2287
4996,5952,coupon,3254
4997,1486,bank_transfer,7427
4998,2609,coupon,4285
4999,2128,coupon,4326
5000,6497,bank_transfer,630
5001,5939,coupon,6737
5002,7853,bank_transfer,6067
5003,3087,gift_card,5120
5004,4048,bank_transfer,7311
5005,3953,coupon,4445
5006,7219,gift_card,64
5007,1724,bank_transfer,1809
5008,1195,gift_card,4763
5009,4070,gift_card,6474
5010,8998,credit_card,1423
5011,6571,credit_card,7091
5012,9529,bank_transfer,2228
5013,2176,coupon,1080
5014,5262,gift_card,2827
5015,6669,credit_card,6010
5016,3573,bank_transfer,2327
5017,5255,credit_card,6957
5018,8283,gift_card,5944
5019,7676,coupon,3018
5020,8031,bank_transfer,6948
5021,2327,gift_card,6925
5022,5428,credit_card,4842
5023,5906,coupon,5067
5024,7946,bank_transfer,7534
5025,2286,coupon,1428
5026,1155,coupon,6608
5027,2459,credit_card,2042
5028,6429,gift_card,2733
5029,880,coupon,7318
5030,9836,credit_card,2594
5031,2981,coupon,2070
5032,3372,coupon,1574
5033,8430,coupon,928
5034,2294,credit_card,6358
5035,6769,gift_card,4297
5036,9210,credit_card,3465
5037,9207,bank_transfer,1339
5038,9435,coupon,5129
5039,6537,credit_card,2323
5040,450,coupon,5302
5041,6474,coupon,125
5042,5802,credit_card,634
5043,6999,gift_card,2081
5044,6516,coupon,339
5045,8335,bank_transfer,5759
5046,7567,coupon,408
5047,3844,coupon,3762
5048,5649,credit_card,330
5049,7396,credit_card,3685
5050,489,gift_card,3948
5051,5692,credit_card,7242
5052,6957,bank_transfer,5689
5053,4908,coupon,133
5054,7000,bank_transfer,1619
5055,421,coupon,4867
5056,9928,credit_card,3408
5057,3377,coupon,6465
5058,4952,coupon,4269
5059,602,gift_card,5220
5060,7703,gift_card,6101
5061,1952,gift_card,2068
5062,420,gift_card,1608
5063,8365,credit_card,4305
5064,6437,bank_transfer,2417
5065,8095,coupon,5844
5066,5643,coupon,3822
5067,308,credit_card,3270
5068,8780,coupon,1919
5069,8745,gift_card,5368
5070,1493,bank_transfer,5178
5071,4808,credit_card,7246
5072,7716,credit_card,5127
5073,3016,credit_card,3425
5074,2639,coupon,559
5075,2190,bank_transfer,5175
5076,5798,bank_transfer,1309
5077,5672,gift_card,2105
5078,765,coupon,156
5079,8054,bank_transfer,1636
5080,3184,gift_card,4833
5081,2487,bank_transfer,7397
5082,2589,credit_card,1131
5083,8761,coupon,302
5084,4368,coupon,7739
5085,7069,coupon,1239
5086,7242,credit_card,1863
5087,7088,coupon,2145
5088,9681,coupon,80
5089,5300,coupon,5697
5090,6274,credit_card,2659
5091,3636,gift_card,727
5092,7722,gift_card,4991
5093,8138,gift_card,4247
5094,4022,gift_card,6661
5095,6356,credit_card,4295
5096,2535,bank_transfer,3066
5097,5311,credit_card,2996
5098,2019,credit_card,5426
5099,1272,bank_transfer,3658
5100,7885,coupon,5786
5101,1877,bank_transfer,3960
5102,5621,credit_card,3671
5103,692,coupon,6237
5104,256,credit_card,6002
5105,9057,bank_transfer,3485
5106,9408,gift_card,1855
5107,7193,gift_card,3950
5108,6597,gift_card,4939
5109,4796,bank_transfer,4174
5110,311,bank_transfer,289
5111,543,bank_transfer,4373
5112,3980,gift_card,3707
5113,6155,coupon,6934
5114,8804,bank_transfer,2077
5115,7151,coupon,6037
5116,7754,credit_card,3024
5117,7177,bank_transfer,7745
5118,636,coupon,2039
5119,4369,coupon,7997
5120,992,coupon,3493
5121,6407,credit_card,7832
5122,9263,gift_card,2909
5123,2851,coupon,2925
5124,6428,coupon,4376
5125,3307,coupon,2648
5126,4248,gift_card,236
5127,4001,credit_card,127
5128,8213,coupon,2524
5129,2475,gift_card,5961
5130,1408,gift_card,6816
5131,3319,coupon,194
5132,9989,gift_card,5235
5133,1087,gift_card,1960
5134,9629,gift_card,670
5135,3663,coupon,4338
5136,5146,gift_card,4629
5137,5871,bank_transfer,6433
5138,929,gift_card,464
5139,3456,credit_card,5277
5140,7844,bank_transfer,5946
5141,5534,credit_card,1467
5142,9743,credit_card,7712
5143,3162,credit_card,6538
5144,3997,coupon,3230
5145,79,bank_transfer,912
5146,1154,bank_transfer,758
5147,274,coupon,2749
5148,1341,bank_transfer,5075
5149,2601,bank_transfer,6870
5150,7837,coupon,6587
5151,8056,gift_card,3663
5152,3700,gift_card,1640
5153,2547,coupon,5841
5154,870,bank_transfer,5951
5155,2902,bank_transfer,568
5156,4320,coupon,6827
5157,2402,credit_card,4791
5158,7086,gift_card,118
5159,659,gift_card,6324
5160,3335,bank_transfer,3652
5161,4209,bank_transfer,958
5162,732,bank_transfer,5291
5163,4808,coupon,5939
5164,4454,gift_card,551
5165,718,credit_card,4064
5166,7249,bank_transfer,7147
5167,4233,gift_card,4958
5168,4961,gift_card,5504
5169,2224,bank_transfer,604
5170,4449,bank_transfer,4034
5171,2783,gift_card,7652
5172,6085,gift_card,5380
5173,8603,gift_card,4667
5174,5762,coupon,5081
5175,4144,credit_card,6158
5176,2662,credit_card,1119
5177,86,bank_transfer,6467
5178,915,gift_card,6980
5179,9227,gift_card,1369
5180,1121,credit_card,2452
5181,8622,gift_card,2891
5182,696,bank_transfer,3063
5183,5680,bank_transfer,922
5184,6036,bank_transfer,5186
5185,5204,gift_card,1286
5186,1029,coupon,5934
5187,9286,bank_transfer,7986
5188,7661,gift_card,4137
5189,9657,coupon,1826
5190,2674,credit_card,3183
5191,5748,coupon,4214
5192,8850,credit_card,5505
5193,9863,credit_card,7918
5194,5571,credit_card,5219
5195,9207,bank_transfer,607
5196,1977,bank_transfer,5154
5197,1521,credit_card,2642
5198,6174,gift_card,3587
5199,5178,bank_transfer,3240
5200,4105,bank_transfer,488
5201,9061,bank_transfer,3183
5202,1047,bank_transfer,4015
5203,2837,gift_card,6594
5204,4662,gift_card,5640
5205,3353,coupon,3541
5206,2634,bank_transfer,2645
5207,9227,bank_transfer,1844
5208,7196,coupon,6704
5209,9382,gift_card,1902
5210,8729,bank_transfer,6895
5211,3179,credit_card,129
5212,3941,credit_card,6047
5213,8851,bank_transfer,4412
5214,6951,gift_card,603
5215,1473,gift_card,4085
5216,805,credit_card,321
5217,7640,gift_card,3637
5218,6764,bank_transfer,2661
5219,2194,gift_card,859
5220,8779,bank_transfer,1681
5221,9824,coupon,7730
5222,5128,gift_card,5186
5223,7824,gift_card,2453
5224,6051,coupon,2380
5225,9607,gift_card,5432
5226,7683,bank_transfer,7060
5227,4175,bank_transfer,1202
5228,4136,bank_transfer,7687
5229,6264,gift_card,1417
5230,2270,coupon,340
5231,4787,coupon,1499
5232,6918,credit_card,7124
5233,8509,credit_card,6886
5234,3481,credit_card,5753
5235,3172,gift_card,1687
5236,8761,coupon,5832
5237,3742,bank_transfer,669
5238,5520,credit_card,2632
5239,1202,credit_card,5442
5240,8696,gift_card,5891
5241,6290,credit_card,6709
5242,2016,coupon,2501
5243,3218,gift_card,2109
5244,4794,coupon,2896
5245,9911,bank_transfer,100
5246,7277,coupon,603
5247,761,credit_card,1928
5248,4478,gift_card,649
5249,3653,coupon,4378
5250,4196,coupon,5816
5251,2501,coupon,225
5252,4016,gift_card,6609
5253,7748,coupon,5529
5254,2799,gift_card,400
5255,393,gift_card,7585
5256,8803,bank_transfer,752
5257,3849,bank_transfer,3062
5258,1037,coupon,7670
5259,1828,gift_card,4323
5260,4689,gift_card,5159
5261,3117,bank_transfer,6905
5262,7619,bank_transfer,7883
5263,2220,gift_card,6381
5264,7075,bank_transfer,542
5265,9398,credit_card,1187
5266,9356,credit_card,961
5267,7432,gift_card,1088
5268,9478,credit_card,1105
5269,9779,coupon,7217
5270,4153,coupon,5913
5271,8679,bank_transfer,4599
5272,145,coupon,1998
5273,9055,gift_card,4670
5274,5740,bank_transfer,4482
5275,3102,bank_transfer,7735
5276,2139,bank_transfer,7047
5277,4108,coupon,6931
5278,7509,coupon,6991
5279,2348,credit_card,3123
5280,344,coupon,4156
5281,8844,coupon,4553
5282,6266,credit_card,6793
5283,6773,coupon,2781
5284,7965,gift_card,7717
5285,8952,gift_card,4974
5286,4681,credit_card,1892
5287,2966,credit_card,1191
5288,1068,bank_transfer,4042
5289,2621,coupon,3342
5290,1470,coupon,5465
5291,854,credit_card,3742
5292,4789,bank_transfer,7786
5293,1548,coupon,3842
5294,7051,credit_card,5914
5295,4923,gift_card,5536
5296,7278,credit_card,7908
5297,1914,coupon,6730
5298,9178,bank_transfer,7263
5299,9945,bank_transfer,3200
5300,6680,gift_card,6749
5301,9317,gift_card,81
5302,3510,gift_card,3834
5303,6458,bank_transfer,422
5304,7370,gift_card,5776
5305,1942,bank_transfer,4928
5306,1581,credit_card,4527
5307,1483,bank_transfer,6864
5308,4552,gift_card,7757
5309,9654,credit_card,7233
5310,5159,bank_transfer,6715
5311,3506,credit_card,3973
5312,23,gift_card,1500
5313,4950,gift_card,7239
5314,3312,credit_card,2134
5315,3232,bank_transfer,2424
5316,5712,credit_card,6083
5317,7837,gift_card,2707
5318,806,bank_transfer,6482
5319,321,gift_card,5554
5320,9389,credit_card,3373
5321,3017,coupon,6776
5322,5245,credit_card,628
5323,9325,coupon,2505
5324,9260,credit_card,7299
5325,4807,coupon,5709
5326,7772,bank_transfer,5296
5327,4883,coupon,7379
5328,7988,bank_transfer,4999
5329,9328,gift_card,1747
5330,2699,credit_card,3937
5331,2757,credit_card,4812
5332,5966,gift_card,2702
5333,8730,bank_transfer,6863
5334,9890,gift_card,4433
5335,817,coupon,5974
5336,4348,credit_card,2877
5337,226,bank_transfer,3518
5338,7911,credit_card,7655
5339,3563,bank_transfer,5145
5340,3321,gift_card,377
5341,7780,bank_transfer,3891
5342,7471,coupon,5477
5343,6810,bank_transfer,863
5344,6010,credit_card,3431
5345,6340,gift_card,6982
5346,7105,gift_card,1619
5347,8049,bank_transfer,2761
5348,5212,bank_transfer,2359
5349,8169,gift_card,5165
5350,111,coupon,1709
5351,2844,coupon,6095
5352,1285,coupon,5046
5353,3294,gift_card,288
5354,2485,coupon,7099
5355,5722,credit_card,7780
5356,8999,gift_card,7335
5357,7692,coupon,2820
5358,4274,coupon,6827
5359,5846,bank_transfer,7130
5360,32,credit_card,3406
5361,4750,bank_transfer,7369
5362,8093,gift_card,1060
5363,1103,coupon,4863
5364,3062,bank_transfer,1721
5365,1044,credit_card,3609
5366,644,credit_card,7205
5367,656,gift_card,91
5368,1984,coupon,3380
5369,286,gift_card,3072
5370,7575,credit_card,6429
5371,6283,gift_card,1978
5372,7382,coupon,7647
5373,9723,gift_card,1403
5374,6019,coupon,6885
5375,8545,credit_card,7486
5376,5157,credit_card,5610
5377,7697,bank_transfer,2594
5378,979,coupon,6030
5379,8598,coupon,7878
5380,8035,credit_card,1926
5381,1152,gift_card,4966
5382,8261,credit_card,5992
5383,673,gift_card,7807
5384,4545,bank_transfer,7348
5385,6263,coupon,7950
5386,5355,credit_card,1277
5387,6662,gift_card,6941
5388,8819,coupon,2636
5389,9498,coupon,5813
5390,6463,coupon,7247
5391,5350,gift_card,5462
5392,2482,credit_card,5408
5393,4624,bank_transfer,1766
5394,8999,credit_card,7562
5395,3338,bank_transfer,3423
5396,2899,gift_card,1794
5397,9454,coupon,3860
5398,6012,credit_card,1002
5399,8869,gift_card,6122
5400,891,credit_card,6820
5401,2102,credit_card,6641
5402,8583,coupon,2656
5403,4376,credit_card,4042
5404,6816,gift_card,3842
5405,3418,coupon,4572
5406,6076,gift_card,3726
5407,5148,gift_card,3209
5408,3611,bank_transfer,1190
5409,5250,bank_transfer,5838
5410,1652,coupon,5441
5411,6515,bank_transfer,7693
5412,3298,credit_card,2759
5413,8266,bank_transfer,5521
5414,1290,credit_card,1410
5415,4966,credit_card,6953
5416,1239,bank_transfer,2092
5417,1017,bank_transfer,6678
5418,9030,bank_transfer,6898
5419,2916,credit_card,1551
5420,909,credit_card,217
5421,9496,coupon,527
5422,4461,gift_card,6751
5423,5536,coupon,1083
5424,6039,coupon,7992
5425,1170,gift_card,6879
5426,4260,bank_transfer,2541
5427,1356,credit_card,5225
5428,8801,bank_transfer,5135
5429,343,credit_card,5426
5430,920,gift_card,5186
5431,7266,credit_card,7336
5432,98,gift_card,7401
5433,6529,bank_transfer,4029
5434,5804,coupon,3496
5435,5366,coupon,6196
5436,4180,credit_card,5887
5437,2313,coupon,986
5438,9194,bank_transfer,1196
5439,6462,bank_transfer,6023
5440,5277,bank_transfer,3098
5441,9074,bank_transfer,7991
5442,2230,gift_card,3925
5443,929,credit_card,7196
5444,7432,coupon,3958
5445,1196,gift_card,3913
5446,7557,credit_card,4194
5447,4059,bank_transfer,3828
5448,2947,credit_card,2427
5449,4161,bank_transfer,4120
5450,5994,bank_transfer,7671
5451,2718,gift_card,573
5452,1480,credit_card,100
5453,6653,credit_card,2254
5454,510,gift_card,1642
5455,3984,gift_card,5923
5456,4996,credit_card,818
5457,3019,gift_card,3859
5458,1937,credit_card,1832
5459,6442,gift_card,6615
5460,2900,credit_card,2338
5461,5054,gift_card,5721
5462,902,coupon,1110
5463,8463,coupon,1835
5464,5256,credit_card,577
5465,6542,coupon,6069
5466,3845,bank_transfer,1178
5467,2692,bank_transfer,3452
5468,7677,gift_card,3756
5469,7986,credit_card,3957
5470,4759,gift_card,5632
5471,6239,credit_card,3164
5472,2038,coupon,6948
5473,7800,bank_transfer,7708
5474,6022,gift_card,5921
5475,9897,gift_card,7388
5476,6632,bank_transfer,938
5477,8893,bank_transfer,6823
5478,2913,coupon,2191
5479,7420,gift_card,3723
5480,9509,coupon,4390
5481,624,gift_card,1665
5482,8954,gift_card,191
5483,9257,bank_transfer,104
5484,9323,credit_card,5660
5485,435,gift_card,1298
5486,378,credit_card,1512
5487,3109,bank_transfer,2909
5488,4183,gift_card,1342
5489,9639,bank_transfer,4593
5490,5280,credit_card,2656
5491,8621,coupon,5489
5492,217,credit_card,6680
5493,6338,bank_transfer,1612
5494,3260,gift_card,6715
5495,4145,credit_card,1400
5496,9083,credit_card,1476
5497,8082,gift_card,5235
5498,9450,credit_card,2164
5499,3560,bank_transfer,5577
5500,847,coupon,5094
5501,7822,credit_card,3054
5502,7701,gift_card,5531
5503,9360,coupon,4236
5504,7379,gift_card,332
5505,5122,bank_transfer,6811
5506,8482,credit_card,6703
5507,8256,coupon,4236
5508,9227,bank_transfer,4868
5509,9186,gift_card,7873
5510,375,coupon,4779
5511,1570,coupon,2383
5512,7586,bank_transfer,1443
5513,4704,credit_card,935
5514,5417,bank_transfer,6710
5515,1991,gift_card,1878
5516,7307,gift_card,2768
5517,425,credit_card,1631
5518,8772,credit_card,6822
5519,5516,gift_card,714
5520,9385,credit_card,5264
5521,8944,bank_transfer,2850
5522,5202,bank_transfer,2913
5523,3162,credit_card,2559
5524,6134,coupon,2152
5525,5546,bank_transfer,180
5526,4592,credit_card,6615
5527,5349,bank_transfer,678
5528,4103,gift_card,2739
5529,9765,bank_transfer,7723
5530,2101,bank_transfer,1374
5531,9604,gift_card,7336
5532,561,bank_transfer,1190
5533,5657,bank_transfer,6662
5534,5713,credit_card,6671
5535,2624,bank_transfer,1229
5536,6052,bank_transfer,1274
5537,1994,credit_card,231
5538,242,credit_card,1493
5539,648,credit_card,5644
5540,6417,gift_card,2477
5541,9152,bank_transfer,6160
5542,1071,credit_card,6485
5543,2488,bank_transfer,440
5544,1202,bank_transfer,3470
5545,3441,coupon,7140
5546,816,gift_card,5008
5547,8763,coupon,4059
5548,474,credit_card,3787
5549,2228,credit_card,2697
5550,6302,credit_card,3555
5551,5322,bank_transfer,3614
5552,5761,gift_card,7205
5553,3978,credit_card,1306
5554,5566,credit_card,4396
5555,1538,credit_card,3521
5556,6361,bank_transfer,7987
5557,8217,coupon,5446
5558,5592,coupon,5659
5559,4727,bank_transfer,7594
5560,2719,coupon,476
5561,3024,credit_card,4802
5562,3568,credit_card,4114
5563,7690,credit_card,4672
5564,2587,bank_transfer,329
5565,6358,bank_transfer,2317
5566,4550,coupon,2986
5567,2498,bank_transfer,4810
5568,3880,coupon,2876
