order_id,customer_id,order_date,status
4784,207,2023-07-21,returned
4785,255,2023-08-02,completed
4786,307,2023-10-15,shipped
4787,413,2023-09-09,returned
4788,229,2023-10-16,placed
4789,329,2023-08-02,return_pending
4790,482,2023-09-06,placed
4791,342,2023-07-01,placed
4792,32,2023-09-28,placed
4793,394,2023-08-31,completed
4794,281,2023-10-03,return_pending
4795,486,2023-09-07,completed
4796,228,2023-10-09,returned
4797,261,2023-09-02,returned
4798,467,2023-07-22,returned
4799,58,2023-07-03,return_pending
4800,442,2023-09-18,returned
4801,175,2023-10-12,returned
4802,174,2023-07-08,return_pending
4803,230,2023-10-07,placed
4804,97,2023-08-17,returned
4805,465,2023-10-03,returned
4806,193,2023-09-27,return_pending
4807,243,2023-07-08,return_pending
4808,274,2023-09-05,return_pending
4809,410,2023-08-07,returned
4810,346,2023-09-09,shipped
4811,391,2023-07-13,placed
4812,197,2023-08-15,placed
4813,443,2023-08-21,completed
4814,97,2023-09-21,returned
4815,271,2023-09-30,return_pending
4816,267,2023-08-15,returned
4817,177,2023-07-14,placed
4818,165,2023-09-15,return_pending
4819,306,2023-07-12,completed
4820,257,2023-08-12,placed
4821,262,2023-10-16,placed
4822,177,2023-08-12,returned
4823,33,2023-08-09,returned
4824,208,2023-09-29,placed
4825,134,2023-07-26,placed
4826,15,2023-09-25,returned
4827,312,2023-07-15,completed
4828,102,2023-10-08,returned
4829,109,2023-08-09,shipped
4830,288,2023-09-18,completed
4831,74,2023-10-02,placed
4832,270,2023-07-03,returned
4833,419,2023-07-01,return_pending
4834,495,2023-10-10,shipped
4835,368,2023-07-21,returned
4836,261,2023-08-01,shipped
4837,443,2023-07-06,shipped
4838,383,2023-09-24,placed
4839,491,2023-07-02,shipped
4840,365,2023-09-06,returned
4841,485,2023-07-25,return_pending
4842,313,2023-09-07,placed
4843,321,2023-07-29,return_pending
4844,470,2023-07-21,placed
4845,354,2023-09-12,return_pending
4846,386,2023-09-21,completed
4847,80,2023-07-14,return_pending
4848,115,2023-09-14,placed
4849,239,2023-09-06,return_pending
4850,88,2023-09-16,placed
4851,208,2023-07-31,completed
4852,86,2023-08-14,return_pending
4853,311,2023-08-12,placed
4854,463,2023-07-25,return_pending
4855,466,2023-08-01,return_pending
4856,450,2023-08-29,completed
4857,3,2023-07-22,completed
4858,426,2023-08-11,completed
4859,50,2023-09-17,return_pending
4860,198,2023-09-22,returned
4861,332,2023-08-26,shipped
4862,399,2023-09-10,returned
4863,250,2023-08-02,shipped
4864,494,2023-10-04,returned
4865,309,2023-09-20,returned
4866,83,2023-10-02,return_pending
4867,158,2023-09-08,completed
4868,224,2023-08-17,shipped
4869,239,2023-08-05,shipped
4870,337,2023-08-17,returned
4871,11,2023-07-30,return_pending
4872,418,2023-09-16,completed
4873,319,2023-09-25,return_pending
4874,323,2023-09-08,shipped
4875,336,2023-07-05,returned
4876,42,2023-08-25,return_pending
4877,102,2023-09-11,return_pending
4878,182,2023-07-05,completed
4879,444,2023-09-29,returned
4880,82,2023-09-03,placed
4881,51,2023-09-18,shipped
4882,236,2023-08-10,returned
4883,333,2023-07-24,placed
4884,138,2023-08-18,returned
4885,452,2023-08-16,returned
4886,304,2023-07-15,returned
4887,438,2023-10-14,shipped
4888,259,2023-09-09,returned
4889,19,2023-07-05,return_pending
4890,48,2023-08-02,shipped
4891,33,2023-10-09,shipped
4892,190,2023-07-20,returned
4893,174,2023-08-02,completed
4894,296,2023-09-11,returned
4895,171,2023-09-24,placed
4896,57,2023-10-02,completed
4897,248,2023-08-14,returned
4898,198,2023-08-14,placed
4899,88,2023-09-16,return_pending
4900,466,2023-08-20,shipped
4901,329,2023-07-18,completed
4902,8,2023-08-12,return_pending
4903,390,2023-09-11,returned
4904,264,2023-09-28,shipped
4905,160,2023-08-02,return_pending
4906,263,2023-10-08,return_pending
4907,350,2023-07-25,shipped
4908,158,2023-09-04,returned
4909,485,2023-07-08,shipped
4910,118,2023-09-13,returned
4911,81,2023-08-15,completed
4912,28,2023-10-07,completed
4913,193,2023-07-14,completed
4914,1,2023-09-03,return_pending
4915,491,2023-08-31,placed
4916,133,2023-10-09,returned
4917,296,2023-09-20,return_pending
4918,30,2023-10-10,returned
4919,62,2023-09-25,returned
4920,157,2023-09-24,shipped
4921,319,2023-09-21,return_pending
4922,98,2023-10-15,return_pending
4923,166,2023-07-28,placed
4924,382,2023-10-01,placed
4925,134,2023-09-20,placed
4926,77,2023-09-13,returned
4927,397,2023-08-31,returned
4928,198,2023-09-27,return_pending
4929,414,2023-07-18,shipped
4930,16,2023-09-12,completed
4931,2,2023-09-09,return_pending
4932,367,2023-09-02,completed
4933,290,2023-09-20,return_pending
4934,156,2023-08-23,placed
4935,447,2023-09-03,placed
4936,103,2023-08-08,returned
4937,411,2023-08-03,shipped
4938,159,2023-09-09,placed
4939,475,2023-08-08,completed
4940,159,2023-08-31,completed
4941,23,2023-07-14,placed
4942,454,2023-07-16,shipped
4943,138,2023-07-23,placed
4944,40,2023-08-24,placed
4945,40,2023-09-06,completed
4946,35,2023-07-29,returned
4947,188,2023-09-12,return_pending
4948,496,2023-10-06,shipped
4949,234,2023-10-10,placed
4950,321,2023-07-12,placed
4951,325,2023-10-08,placed
4952,235,2023-07-05,returned
4953,268,2023-07-27,completed
4954,500,2023-10-12,return_pending
4955,479,2023-10-01,returned
4956,431,2023-07-18,placed
4957,273,2023-10-15,return_pending
4958,161,2023-08-23,completed
4959,324,2023-08-14,completed
4960,207,2023-07-14,completed
4961,161,2023-09-09,shipped
4962,444,2023-08-09,placed
4963,464,2023-09-20,returned
4964,486,2023-09-14,shipped
4965,14,2023-08-19,return_pending
4966,427,2023-07-06,shipped
4967,156,2023-10-13,returned
4968,76,2023-09-24,return_pending
4969,75,2023-08-28,return_pending
4970,227,2023-08-28,shipped
4971,271,2023-07-23,return_pending
4972,305,2023-09-16,shipped
4973,419,2023-07-16,completed
4974,142,2023-10-04,returned
4975,324,2023-08-02,return_pending
4976,176,2023-09-25,completed
4977,142,2023-07-19,completed
4978,134,2023-10-05,shipped
4979,272,2023-07-07,shipped
4980,456,2023-09-16,shipped
4981,56,2023-09-23,return_pending
4982,289,2023-10-15,placed
4983,434,2023-09-05,placed
4984,472,2023-07-17,return_pending
4985,117,2023-10-07,returned
4986,28,2023-10-15,returned
4987,156,2023-08-22,placed
4988,401,2023-09-27,completed
4989,101,2023-09-25,return_pending
4990,270,2023-10-15,return_pending
4991,166,2023-10-11,placed
4992,75,2023-09-29,completed
4993,101,2023-07-11,returned
4994,161,2023-09-20,placed
4995,487,2023-09-24,shipped
4996,177,2023-10-05,completed
4997,243,2023-07-21,completed
4998,254,2023-07-12,placed
4999,498,2023-10-14,completed
5000,452,2023-08-27,completed
5001,323,2023-10-02,return_pending
5002,267,2023-09-13,returned
5003,155,2023-09-18,completed
5004,166,2023-08-06,placed
5005,301,2023-07-13,shipped
5006,386,2023-07-19,placed
5007,296,2023-08-08,returned
5008,77,2023-10-01,completed
5009,132,2023-07-13,return_pending
5010,480,2023-08-19,placed
5011,54,2023-08-18,shipped
5012,31,2023-09-18,returned
5013,415,2023-10-08,return_pending
5014,184,2023-07-12,shipped
5015,341,2023-09-15,return_pending
5016,102,2023-09-22,return_pending
5017,321,2023-08-03,shipped
5018,191,2023-09-29,shipped
5019,395,2023-07-25,completed
5020,291,2023-08-09,shipped
5021,24,2023-08-14,return_pending
5022,211,2023-07-08,return_pending
5023,103,2023-09-25,placed
5024,172,2023-09-23,returned
5025,351,2023-08-08,returned
5026,56,2023-09-16,return_pending
5027,20,2023-09-20,return_pending
5028,82,2023-07-22,shipped
5029,291,2023-09-27,completed
5030,232,2023-10-07,return_pending
5031,398,2023-08-16,completed
5032,267,2023-09-02,return_pending
5033,304,2023-08-25,placed
5034,247,2023-09-05,returned
5035,135,2023-09-04,placed
5036,190,2023-08-09,return_pending
5037,225,2023-10-03,placed
5038,384,2023-08-25,completed
5039,109,2023-09-17,completed
5040,109,2023-08-23,placed
5041,206,2023-09-07,placed
5042,472,2023-07-16,completed
5043,415,2023-09-23,placed
5044,122,2023-07-14,completed
5045,389,2023-09-09,completed
5046,411,2023-10-05,return_pending
5047,75,2023-09-02,return_pending
5048,116,2023-08-15,placed
5049,181,2023-09-09,return_pending
5050,64,2023-10-06,return_pending
5051,160,2023-10-06,placed
5052,487,2023-09-15,completed
5053,150,2023-10-10,returned
5054,139,2023-09-22,completed
5055,199,2023-10-13,return_pending
5056,197,2023-07-22,return_pending
5057,160,2023-09-05,completed
5058,428,2023-07-24,returned
5059,225,2023-08-31,placed
5060,236,2023-09-24,placed
5061,234,2023-08-16,shipped
5062,14,2023-07-20,return_pending
5063,307,2023-08-10,completed
5064,240,2023-07-19,placed
5065,27,2023-07-29,completed
5066,168,2023-09-28,returned
5067,204,2023-07-11,placed
5068,59,2023-09-03,completed
5069,374,2023-08-22,returned
5070,210,2023-10-06,completed
5071,421,2023-09-15,return_pending
5072,254,2023-07-07,return_pending
5073,290,2023-10-15,completed
5074,99,2023-09-28,return_pending
5075,231,2023-08-29,completed
5076,268,2023-07-19,returned
5077,92,2023-08-04,placed
5078,381,2023-10-03,completed
5079,450,2023-08-21,completed
5080,142,2023-08-16,returned
5081,430,2023-09-11,completed
5082,355,2023-08-27,placed
5083,264,2023-09-01,placed
5084,279,2023-08-03,returned
5085,96,2023-10-11,return_pending
5086,166,2023-09-15,shipped
5087,206,2023-09-07,return_pending
5088,2,2023-09-22,completed
5089,302,2023-07-21,shipped
5090,357,2023-09-27,completed
5091,101,2023-09-20,returned
5092,190,2023-07-24,shipped
5093,20,2023-07-01,placed
5094,242,2023-09-07,return_pending
5095,147,2023-10-15,returned
5096,438,2023-10-07,shipped
5097,113,2023-08-28,returned
5098,174,2023-07-18,return_pending
5099,466,2023-08-16,return_pending
5100,47,2023-09-18,returned
5101,5,2023-09-05,return_pending
5102,181,2023-09-29,shipped
5103,150,2023-07-03,shipped
5104,39,2023-08-06,shipped
5105,39,2023-09-01,return_pending
5106,493,2023-08-10,return_pending
5107,46,2023-10-10,placed
5108,79,2023-10-03,shipped
5109,469,2023-07-10,placed
5110,325,2023-09-20,placed
5111,432,2023-09-12,returned
5112,213,2023-09-19,placed
5113,129,2023-07-22,shipped
5114,142,2023-07-16,shipped
5115,128,2023-09-27,return_pending
5116,457,2023-07-05,completed
5117,94,2023-08-30,return_pending
5118,301,2023-09-19,completed
5119,313,2023-07-01,placed
5120,197,2023-09-06,placed
5121,420,2023-08-17,shipped
5122,188,2023-09-19,shipped
5123,313,2023-08-30,completed
5124,452,2023-07-30,returned
5125,464,2023-08-22,return_pending
5126,222,2023-08-09,placed
5127,331,2023-08-15,placed
5128,468,2023-07-20,return_pending
5129,371,2023-09-04,returned
5130,440,2023-08-04,shipped
5131,354,2023-07-30,return_pending
5132,400,2023-08-22,return_pending
5133,467,2023-10-01,returned
5134,85,2023-10-11,returned
5135,76,2023-09-22,return_pending
5136,160,2023-09-16,return_pending
5137,192,2023-10-11,shipped
5138,471,2023-09-06,placed
5139,357,2023-07-02,returned
5140,127,2023-10-13,returned
5141,43,2023-09-24,returned
5142,274,2023-07-15,shipped
5143,153,2023-10-01,placed
5144,432,2023-09-11,returned
5145,76,2023-08-31,placed
5146,18,2023-09-12,returned
5147,37,2023-09-10,completed
5148,324,2023-10-10,completed
5149,323,2023-07-12,shipped
5150,449,2023-08-24,completed
5151,275,2023-09-03,placed
5152,335,2023-10-15,shipped
5153,7,2023-07-30,returned
5154,154,2023-08-21,placed
5155,497,2023-09-24,completed
5156,153,2023-09-06,shipped
5157,21,2023-08-16,placed
5158,404,2023-09-28,shipped
5159,197,2023-08-09,shipped
5160,201,2023-07-22,completed
5161,78,2023-10-10,completed
5162,189,2023-09-19,return_pending
5163,24,2023-09-30,returned
5164,441,2023-09-14,completed
5165,163,2023-09-19,placed
5166,137,2023-07-24,placed
5167,150,2023-08-24,completed
5168,331,2023-10-13,shipped
5169,298,2023-07-05,return_pending
5170,419,2023-08-10,placed
5171,269,2023-09-06,placed
5172,481,2023-07-08,returned
5173,418,2023-07-31,shipped
5174,332,2023-09-22,return_pending
5175,357,2023-08-05,completed
5176,235,2023-08-28,shipped
5177,324,2023-09-19,completed
5178,481,2023-10-16,completed
5179,499,2023-07-07,returned
5180,173,2023-07-11,shipped
5181,9,2023-08-09,placed
5182,271,2023-09-01,returned
5183,386,2023-08-04,return_pending
5184,318,2023-07-31,shipped
5185,498,2023-08-26,placed
5186,234,2023-08-05,returned
5187,311,2023-08-05,shipped
5188,211,2023-09-26,return_pending
5189,378,2023-09-05,shipped
5190,399,2023-10-15,placed
5191,128,2023-07-19,shipped
5192,477,2023-09-02,return_pending
5193,150,2023-09-30,return_pending
5194,98,2023-08-20,returned
5195,455,2023-08-19,completed
5196,480,2023-07-08,return_pending
5197,485,2023-08-19,placed
5198,21,2023-07-09,returned
5199,21,2023-08-28,returned
5200,35,2023-07-31,completed
5201,339,2023-07-31,placed
5202,72,2023-09-01,placed
5203,499,2023-07-31,shipped
5204,240,2023-07-09,return_pending
5205,295,2023-08-27,shipped
5206,456,2023-10-03,placed
5207,220,2023-09-21,shipped
5208,451,2023-07-07,shipped
5209,364,2023-07-22,completed
5210,444,2023-08-25,returned
5211,470,2023-09-19,completed
5212,292,2023-07-17,returned
5213,154,2023-07-21,completed
5214,115,2023-07-03,return_pending
5215,272,2023-09-30,returned
5216,450,2023-07-05,shipped
5217,380,2023-08-01,returned
5218,443,2023-07-16,return_pending
5219,235,2023-08-12,shipped
5220,355,2023-08-24,completed
5221,218,2023-10-06,shipped
5222,94,2023-09-26,shipped
5223,234,2023-10-09,shipped
5224,435,2023-08-21,return_pending
5225,60,2023-10-14,placed
5226,178,2023-10-12,completed
5227,93,2023-07-03,completed
5228,187,2023-07-29,return_pending
5229,28,2023-09-12,return_pending
5230,145,2023-09-01,returned
5231,189,2023-08-21,completed
5232,458,2023-07-03,returned
5233,145,2023-09-12,placed
5234,376,2023-09-16,returned
5235,81,2023-09-17,completed
5236,115,2023-08-07,placed
5237,356,2023-07-19,returned
5238,260,2023-08-25,returned
5239,408,2023-09-30,completed
5240,354,2023-08-24,completed
5241,358,2023-07-05,completed
5242,431,2023-08-14,shipped
5243,485,2023-09-25,returned
5244,174,2023-07-08,returned
5245,82,2023-08-05,returned
5246,295,2023-08-29,return_pending
5247,64,2023-10-11,returned
5248,108,2023-07-19,placed
5249,167,2023-08-20,return_pending
5250,365,2023-08-10,return_pending
5251,298,2023-10-16,shipped
5252,180,2023-09-06,completed
5253,122,2023-07-27,returned
5254,154,2023-09-28,returned
5255,372,2023-09-26,completed
5256,436,2023-09-15,return_pending
5257,259,2023-09-10,return_pending
5258,484,2023-09-23,return_pending
5259,346,2023-09-13,placed
5260,156,2023-07-22,completed
5261,173,2023-07-17,returned
5262,91,2023-08-23,completed
5263,93,2023-07-08,completed
5264,461,2023-07-12,return_pending
5265,401,2023-08-14,returned
5266,204,2023-08-20,shipped
5267,232,2023-09-12,placed
5268,287,2023-09-26,return_pending
5269,173,2023-08-04,returned
5270,298,2023-09-04,placed
5271,209,2023-10-12,returned
5272,78,2023-09-30,return_pending
5273,253,2023-07-11,shipped
5274,106,2023-07-21,completed
5275,182,2023-08-30,completed
5276,32,2023-08-04,returned
5277,104,2023-08-31,completed
5278,234,2023-07-21,shipped
5279,4,2023-09-23,return_pending
5280,441,2023-07-23,return_pending
5281,325,2023-07-26,shipped
5282,77,2023-08-27,returned
5283,135,2023-09-15,shipped
5284,1,2023-08-25,return_pending
5285,446,2023-09-29,return_pending
5286,249,2023-10-07,returned
5287,464,2023-08-27,completed
5288,427,2023-09-22,return_pending
5289,240,2023-08-30,completed
5290,15,2023-08-11,completed
5291,56,2023-10-14,placed
5292,284,2023-07-13,completed
5293,23,2023-08-28,return_pending
5294,483,2023-07-12,return_pending
5295,198,2023-07-31,return_pending
5296,270,2023-07-10,shipped
5297,278,2023-08-26,shipped
5298,101,2023-07-06,shipped
5299,407,2023-09-30,returned
5300,383,2023-10-08,returned
5301,282,2023-07-12,placed
5302,29,2023-07-27,completed
5303,343,2023-10-12,placed
5304,188,2023-07-24,shipped
5305,385,2023-08-28,completed
5306,476,2023-07-05,return_pending
5307,8,2023-08-11,placed
5308,4,2023-10-08,completed
5309,270,2023-07-12,return_pending
5310,336,2023-10-12,completed
5311,7,2023-08-19,completed
5312,419,2023-09-23,return_pending
5313,130,2023-08-11,completed
5314,495,2023-09-13,return_pending
5315,66,2023-07-20,placed
5316,449,2023-10-08,shipped
5317,31,2023-07-31,returned
5318,13,2023-07-18,returned
5319,266,2023-08-25,shipped
5320,274,2023-07-11,placed
5321,262,2023-07-05,return_pending
5322,180,2023-08-31,shipped
5323,23,2023-09-06,returned
5324,275,2023-08-30,return_pending
5325,278,2023-08-18,return_pending
5326,265,2023-08-16,shipped
5327,246,2023-10-03,shipped
5328,192,2023-09-07,shipped
5329,478,2023-08-01,completed
5330,193,2023-07-04,shipped
5331,460,2023-08-28,placed
5332,36,2023-09-07,placed
5333,368,2023-08-09,placed
5334,44,2023-09-23,completed
5335,209,2023-08-09,returned
5336,262,2023-07-02,return_pending
5337,216,2023-07-03,completed
5338,267,2023-10-07,placed
5339,259,2023-07-16,completed
5340,403,2023-08-07,shipped
5341,315,2023-09-28,returned
5342,429,2023-09-16,completed
5343,110,2023-07-02,shipped
5344,50,2023-09-13,placed
5345,367,2023-10-16,completed
5346,264,2023-07-30,shipped
5347,55,2023-08-02,placed
5348,250,2023-08-26,completed
5349,208,2023-08-08,shipped
5350,3,2023-09-29,completed
5351,115,2023-08-28,completed
5352,87,2023-08-31,placed
5353,283,2023-10-12,placed
5354,211,2023-09-09,shipped
5355,395,2023-07-02,shipped
5356,98,2023-08-01,return_pending
5357,423,2023-07-07,completed
5358,466,2023-10-01,return_pending
5359,423,2023-10-01,shipped
5360,427,2023-09-02,placed
5361,211,2023-09-21,placed
5362,487,2023-10-13,return_pending
5363,349,2023-08-21,shipped
5364,149,2023-09-07,completed
5365,344,2023-07-06,placed
5366,275,2023-07-09,completed
5367,499,2023-07-24,shipped
5368,298,2023-07-21,returned
5369,368,2023-07-05,placed
5370,92,2023-10-05,completed
5371,161,2023-08-10,completed
5372,48,2023-07-04,placed
5373,322,2023-09-03,return_pending
5374,188,2023-07-04,returned
5375,39,2023-07-12,placed
5376,172,2023-09-29,returned
5377,224,2023-07-13,shipped
5378,268,2023-08-22,returned
5379,341,2023-10-16,shipped
5380,250,2023-08-07,completed
5381,380,2023-08-21,completed
5382,221,2023-10-02,returned
5383,329,2023-07-08,completed
5384,53,2023-09-12,placed
5385,366,2023-09-07,placed
5386,308,2023-07-24,return_pending
5387,255,2023-08-03,return_pending
5388,285,2023-09-03,return_pending
5389,27,2023-08-29,shipped
5390,294,2023-10-10,return_pending
5391,373,2023-10-02,returned
5392,341,2023-08-30,returned
5393,365,2023-09-26,return_pending
5394,120,2023-09-21,returned
5395,207,2023-08-17,return_pending
5396,380,2023-08-17,completed
5397,90,2023-10-12,return_pending
5398,95,2023-09-01,returned
5399,335,2023-08-09,returned
5400,223,2023-10-13,returned
5401,218,2023-07-27,returned
5402,238,2023-08-09,returned
5403,477,2023-07-10,returned
5404,461,2023-08-09,placed
5405,254,2023-07-05,return_pending
5406,213,2023-09-05,completed
5407,360,2023-10-02,placed
5408,239,2023-08-26,returned
5409,227,2023-08-19,return_pending
5410,228,2023-07-17,completed
5411,475,2023-08-29,shipped
5412,161,2023-07-21,placed
5413,500,2023-08-11,returned
5414,305,2023-09-04,return_pending
5415,349,2023-10-05,shipped
5416,291,2023-09-15,returned
5417,428,2023-08-19,returned
5418,187,2023-10-01,placed
5419,433,2023-08-14,returned
5420,450,2023-07-11,shipped
5421,289,2023-07-25,completed
5422,423,2023-10-15,completed
5423,425,2023-09-18,completed
5424,410,2023-07-08,completed
5425,71,2023-07-03,completed
5426,289,2023-09-30,shipped
5427,43,2023-08-14,shipped
5428,44,2023-07-31,placed
5429,178,2023-09-12,shipped
5430,303,2023-09-10,returned
5431,162,2023-08-11,placed
5432,378,2023-08-29,returned
5433,85,2023-09-05,return_pending
5434,201,2023-07-30,shipped
5435,399,2023-07-28,returned
5436,50,2023-07-23,completed
5437,147,2023-07-15,returned
5438,381,2023-09-05,placed
5439,36,2023-07-20,returned
5440,296,2023-10-08,placed
5441,23,2023-08-16,returned
5442,275,2023-09-14,placed
5443,143,2023-08-08,completed
5444,201,2023-09-29,returned
5445,121,2023-09-20,shipped
5446,353,2023-07-25,completed
5447,427,2023-08-25,placed
5448,304,2023-08-01,shipped
5449,368,2023-09-14,placed
5450,203,2023-10-16,shipped
5451,300,2023-07-18,shipped
5452,19,2023-08-30,returned
5453,364,2023-07-27,completed
5454,69,2023-07-02,completed
5455,479,2023-10-07,return_pending
5456,370,2023-07-19,completed
5457,55,2023-08-06,return_pending
5458,272,2023-08-13,placed
5459,437,2023-07-20,returned
5460,172,2023-10-14,completed
5461,417,2023-07-06,returned
5462,157,2023-10-13,completed
5463,218,2023-07-16,placed
5464,166,2023-09-18,returned
5465,406,2023-10-03,returned
5466,26,2023-08-22,returned
5467,475,2023-08-01,placed
5468,147,2023-09-08,placed
5469,191,2023-07-15,shipped
5470,340,2023-07-05,placed
5471,439,2023-10-09,shipped
5472,201,2023-07-15,shipped
5473,455,2023-08-08,shipped
5474,416,2023-09-22,completed
5475,160,2023-08-24,return_pending
5476,8,2023-08-06,returned
5477,278,2023-09-11,returned
5478,88,2023-08-22,shipped
5479,323,2023-10-09,shipped
5480,483,2023-07-16,shipped
5481,417,2023-07-22,completed
5482,273,2023-08-17,placed
5483,270,2023-07-02,completed
5484,180,2023-09-28,placed
5485,374,2023-10-09,return_pending
5486,392,2023-09-01,completed
5487,401,2023-10-14,return_pending
5488,15,2023-08-11,completed
5489,491,2023-09-07,completed
5490,492,2023-09-17,shipped
5491,452,2023-09-29,returned
5492,296,2023-09-01,return_pending
5493,191,2023-09-02,returned
5494,216,2023-09-25,completed
5495,407,2023-09-21,completed
5496,351,2023-09-21,completed
5497,284,2023-07-12,placed
5498,120,2023-09-27,shipped
5499,70,2023-08-05,placed
5500,255,2023-08-22,returned
5501,474,2023-07-06,completed
5502,331,2023-08-24,return_pending
5503,452,2023-10-08,placed
5504,369,2023-07-26,returned
5505,450,2023-07-01,completed
5506,120,2023-09-18,shipped
5507,201,2023-08-29,placed
5508,153,2023-07-23,return_pending
5509,20,2023-07-26,returned
5510,288,2023-09-30,completed
5511,257,2023-09-08,returned
5512,15,2023-08-03,placed
5513,202,2023-09-13,returned
5514,394,2023-08-04,completed
5515,402,2023-10-12,shipped
5516,341,2023-07-22,return_pending
5517,470,2023-07-11,shipped
5518,24,2023-09-17,placed
5519,26,2023-07-24,placed
5520,479,2023-10-15,return_pending
5521,120,2023-10-07,completed
5522,370,2023-09-22,placed
5523,39,2023-09-16,returned
5524,394,2023-10-11,return_pending
5525,385,2023-08-05,returned
5526,236,2023-08-30,placed
5527,165,2023-08-22,shipped
5528,445,2023-08-06,placed
5529,490,2023-10-01,completed
5530,453,2023-09-29,completed
5531,372,2023-08-24,shipped
5532,55,2023-07-18,completed
5533,155,2023-08-03,shipped
5534,32,2023-09-04,shipped
5535,124,2023-08-29,placed
5536,311,2023-10-01,returned
5537,377,2023-09-15,placed
5538,215,2023-10-16,completed
5539,101,2023-07-11,completed
5540,138,2023-07-15,return_pending
5541,451,2023-09-27,completed
5542,359,2023-08-23,returned
5543,57,2023-08-23,returned
5544,93,2023-07-17,completed
5545,184,2023-07-23,placed
5546,492,2023-07-27,placed
5547,9,2023-09-29,return_pending
5548,304,2023-09-24,returned
5549,37,2023-08-01,placed
5550,389,2023-08-26,completed
5551,314,2023-10-13,return_pending
5552,84,2023-10-13,return_pending
5553,8,2023-09-19,shipped
5554,63,2023-07-02,return_pending
5555,81,2023-08-28,return_pending
5556,206,2023-07-17,completed
5557,449,2023-08-03,shipped
5558,169,2023-08-04,returned
5559,328,2023-07-15,completed
5560,452,2023-08-24,shipped
5561,149,2023-09-06,shipped
5562,44,2023-08-12,shipped
5563,30,2023-07-09,shipped
5564,3,2023-08-08,returned
5565,6,2023-10-13,placed
5566,88,2023-09-04,placed
5567,135,2023-09-27,returned
5568,249,2023-07-12,return_pending
5569,115,2023-07-09,return_pending
5570,135,2023-08-23,shipped
5571,216,2023-08-28,returned
5572,279,2023-08-01,return_pending
5573,342,2023-09-19,placed
5574,351,2023-09-01,completed
5575,232,2023-09-05,placed
5576,153,2023-09-14,placed
5577,383,2023-07-21,returned
5578,248,2023-09-02,completed
5579,354,2023-07-09,return_pending
5580,365,2023-07-15,shipped
5581,109,2023-10-08,return_pending
5582,67,2023-08-08,placed
5583,149,2023-08-19,return_pending
5584,466,2023-07-01,completed
5585,81,2023-08-15,return_pending
5586,441,2023-08-27,shipped
5587,467,2023-08-24,shipped
5588,126,2023-10-13,returned
5589,345,2023-08-11,completed
5590,179,2023-10-10,returned
5591,402,2023-09-18,returned
5592,416,2023-09-11,completed
5593,25,2023-07-16,return_pending
5594,391,2023-10-06,returned
5595,358,2023-08-18,shipped
5596,333,2023-07-18,shipped
5597,310,2023-07-01,placed
5598,225,2023-09-08,placed
5599,430,2023-08-30,returned
5600,54,2023-09-01,shipped
5601,123,2023-08-14,shipped
5602,8,2023-09-16,return_pending
5603,124,2023-09-13,placed
5604,172,2023-08-15,placed
5605,344,2023-08-29,completed
5606,412,2023-10-16,return_pending
5607,499,2023-08-09,shipped
5608,117,2023-10-10,completed
5609,150,2023-08-20,shipped
5610,79,2023-08-04,completed
5611,313,2023-07-30,returned
5612,425,2023-09-03,completed
5613,303,2023-08-26,shipped
5614,12,2023-09-11,return_pending
5615,210,2023-08-19,placed
5616,158,2023-07-21,completed
5617,165,2023-08-01,returned
5618,247,2023-10-04,return_pending
5619,72,2023-10-04,placed
5620,331,2023-07-02,completed
5621,438,2023-08-14,return_pending
5622,260,2023-10-11,completed
5623,121,2023-08-26,shipped
5624,394,2023-10-13,placed
5625,440,2023-08-20,returned
5626,327,2023-08-31,placed
5627,61,2023-10-04,return_pending
5628,357,2023-08-15,completed
5629,196,2023-10-01,placed
5630,205,2023-08-12,shipped
5631,131,2023-07-26,completed
5632,176,2023-08-12,completed
5633,142,2023-07-05,return_pending
5634,38,2023-08-16,return_pending
5635,390,2023-08-25,returned
5636,183,2023-10-11,completed
5637,494,2023-07-07,shipped
5638,476,2023-09-05,shipped
5639,248,2023-07-31,return_pending
5640,458,2023-07-24,placed
5641,156,2023-09-11,placed
5642,237,2023-09-12,shipped
5643,271,2023-08-26,return_pending
5644,211,2023-07-24,placed
5645,393,2023-07-16,return_pending
5646,272,2023-09-30,completed
5647,356,2023-07-17,returned
5648,51,2023-07-31,shipped
5649,281,2023-09-13,returned
5650,61,2023-10-07,placed
5651,334,2023-10-12,placed
5652,406,2023-08-28,shipped
5653,282,2023-07-24,placed
5654,139,2023-09-09,returned
5655,3,2023-08-30,completed
5656,393,2023-08-10,shipped
5657,303,2023-07-05,returned
5658,27,2023-08-13,returned
5659,422,2023-09-09,completed
5660,181,2023-08-08,placed
5661,470,2023-08-14,shipped
5662,300,2023-08-02,return_pending
5663,14,2023-10-06,returned
5664,54,2023-10-06,returned
5665,26,2023-07-01,shipped
5666,141,2023-09-02,shipped
5667,217,2023-08-11,returned
5668,61,2023-10-16,completed
5669,118,2023-09-14,return_pending
5670,255,2023-10-07,shipped
5671,495,2023-07-31,completed
5672,391,2023-10-14,placed
5673,104,2023-07-18,shipped
5674,78,2023-10-07,returned
5675,265,2023-08-24,completed
5676,489,2023-09-28,returned
5677,245,2023-09-03,shipped
5678,194,2023-08-24,placed
5679,396,2023-08-15,return_pending
5680,275,2023-07-08,return_pending
